timestamp,open,high,low,adjusted close,volume,dividend amount,firstDiffAbs,firstDiff_%,ROC_2,newsRating
2014-01-03,557.46,561.28,540.43,71.0874,39423800,0.0,-2.511099999999999,-3.532412213697504,0.015086197664173956,
2013-12-27,568.0,571.88,559.5,73.5985,39241200,0.0,1.4545999999999992,1.9763989755225981,0.035324122136975035,
2013-12-20,555.02,562.6389,538.8,72.1439,65538600,0.0,-0.7108999999999952,-0.9853916963180464,-0.019763989755225975,
2013-12-13,560.9001,570.97,553.67,72.8548,55485500,0.0,-0.7346000000000004,-1.0083069337915969,0.009853916963180463,
2013-12-06,558.0,575.1358,550.82,73.5894,74759100,0.0,0.5190999999999946,0.7054005060511358,0.01008306933791597,
2013-11-29,521.02,558.33,521.0,73.0703,46866800,0.0,4.766100000000009,6.522622734544688,-0.0070540050605113576,
2013-11-22,524.99,527.19,513.67,68.3042,40484000,0.0,-0.6822000000000088,-0.998767279318122,-0.06522622734544689,
2013-11-15,519.99,529.28,514.41,68.9864,43903200,0.0,0.5823000000000036,0.8440794127538234,0.009987672793181222,
2013-11-08,521.1,528.885,512.38,68.4041,45541200,3.05,0.4673999999999978,0.6832923757494036,-0.008440794127538233,
2013-11-01,529.04,539.25,514.54,67.9367,74678500,0.0,-0.7744,-1.1398846278962622,-0.0068329237574940365,
2013-10-25,511.77,533.23,508.03,68.7111,70301800,0.0,2.229700000000008,3.2450361004262893,0.011398846278962623,
2013-10-18,489.83,509.26,489.35,66.4814,49186000,0.0,2.1004999999999967,3.1595303348004053,-0.032450361004262886,
2013-10-11,486.56,493.84,478.28,64.3809,51831300,0.0,1.2778999999999954,1.9849054610917143,-0.03159530334800405,
2013-10-04,477.25,492.35,474.411,63.103,53030200,0.0,0.036599999999999966,0.05800041202478483,-0.01984905461091714,
2013-09-27,496.1,496.91,480.72,63.0664,68166800,0.0,2.004000000000005,3.1776032879631697,-0.0005800041202478482,
2013-09-20,461.0,478.55,447.22,61.0624,89421200,0.0,0.32789999999999964,0.5369916675400895,-0.031776032879631703,
2013-09-13,505.0,507.92,464.7,60.7345,95909500,0.0,-4.352900000000004,-7.1670961315232775,-0.005369916675400896,
2013-09-06,493.1,502.24,487.35,65.0874,45459100,0.0,1.4375,2.208568785970864,0.07167096131523279,
2013-08-30,500.75,510.2,486.0,63.6499,56239900,0.0,-1.8032999999999932,-2.833154490423383,-0.02208568785970864,
2013-08-23,504.34,513.74,498.2,65.4532,59715200,0.0,-0.1711999999999989,-0.2615609320858245,0.02833154490423383,
2013-08-16,456.86,504.25,456.63,65.6244,101976700,0.0,6.255099999999992,9.531668099060704,0.002615609320858245,
2013-08-09,464.69,471.89,453.65,59.3693,52686200,3.05,-0.659799999999997,-1.1113487947474483,-0.09531668099060704,
2013-08-02,440.8,462.85,440.2,60.0291,48624000,0.0,2.796799999999997,4.65907368259727,0.011113487947474486,
2013-07-26,429.46,444.59,418.71,57.2323,57099100,0.0,2.0817000000000045,3.63728174474904,-0.04659073682597269,
2013-07-19,425.01,434.87,424.17,55.1506,40894500,0.0,-0.20240000000000435,-0.3669951006879424,-0.0363728174474904,
2013-07-12,420.11,429.79,410.38,55.353,54928000,0.0,1.1797000000000042,2.1312304662800643,0.0036699510068794244,
2013-07-05,402.69,423.29,401.22,54.1733,49138300,0.0,2.7110999999999947,5.004494834171068,-0.02131230466280064,
2013-06-28,407.4,408.66,388.87,51.4622,74228400,0.0,-2.202399999999997,-4.2796460314560925,-0.050044948341710666,
2013-06-21,431.44,435.7,408.1001,53.6646,57278900,0.0,-2.1479,-4.002452268348222,0.04279646031456092,
2013-06-14,444.73,449.079,428.5,55.8125,55685400,0.0,-1.526299999999999,-2.7346920492721147,0.04002452268348222,
2013-06-07,450.73,454.43,432.77,57.3388,63469300,0.0,-1.0283999999999978,-1.7935499173334597,0.02734692049272115,
2013-05-31,449.9,457.1,439.4,58.3672,51948000,0.0,0.5949999999999989,1.0194081607478154,0.017935499173334597,
2013-05-24,431.91,448.3499,430.1,57.7722,70708100,0.0,1.5430999999999957,2.6710078549890697,-0.010194081607478155,
2013-05-17,451.51,457.9,418.9,56.2291,90599600,0.0,-2.5580000000000003,-4.549245853125871,-0.0267100785498907,
2013-05-10,455.71,465.75,450.48,58.7871,78083300,3.05,0.7755000000000011,1.3191669600983904,0.04549245853125872,
2013-05-03,420.45,453.23,420.0,58.0116,93639400,0.0,4.225300000000004,7.283543291341739,-0.013191669600983905,
2013-04-26,392.64,418.769,391.275,53.7863,114740900,0.0,3.4389999999999996,6.393821474985267,-0.07283543291341739,
2013-04-19,427.0,427.89,385.1,50.3473,101568600,0.0,-5.0627,-10.055554121075012,-0.06393821474985266,
2013-04-12,424.85,437.99,422.49,55.41,55369600,0.0,0.8507999999999996,1.5354629128316182,0.10055554121075012,
2013-04-05,441.9,443.69800000000004,419.68,54.5592,72307500,0.0,-2.5087000000000046,-4.598124605932648,-0.01535462912831618,
2013-03-28,464.69,469.95,441.62,57.0679,56053800,0.0,-2.4818,-4.348854610034712,0.04598124605932647,
2013-03-22,441.45,462.1,441.2,59.5497,79285500,0.0,2.352800000000002,3.950985479355903,0.043488546100347115,
2013-03-15,429.7499,444.23,425.14,57.1969,81911900,0.0,1.5392999999999972,2.6912297694455423,-0.03950985479355903,
2013-03-08,427.8,435.43,419.0,55.6576,90764100,0.0,0.1612000000000009,0.2896280112689029,-0.026912297694455425,
2013-03-01,453.85,455.12,429.98,55.4964,83442600,0.0,-2.6221999999999994,-4.724991170598452,-0.002896280112689029,
2013-02-22,461.1,462.73,442.82,58.1186,60354400,0.0,-1.205500000000001,-2.0742068804135005,0.04724991170598452,
2013-02-15,476.5,484.94,459.92,59.3241,83884700,0.0,-1.9105999999999952,-3.2206135449168127,0.020742068804135004,
2013-02-08,453.91,478.81,442.0,61.2347,106496800,2.65,3.082899999999995,5.034563735920965,0.03220613544916813,
2013-02-01,437.825,462.6,435.86,58.1518,94023200,0.0,1.761400000000002,3.028969008697928,-0.05034563735920965,
2013-01-25,504.56,514.99,435.0,56.3904,142569100,0.0,-7.707099999999998,-13.667397287481554,-0.030289690086979282,
2013-01-18,502.68,510.75,483.38,64.0975,115299500,0.0,-2.6023,-4.05990873278989,0.13667397287481553,
2013-01-11,522.0,531.89,515.2,66.6998,82218600,0.0,-0.8589000000000055,-1.2877100081259698,0.0405990873278989,
2013-01-04,510.53,555.0,509.0,67.5587,77403900,0.0,2.231899999999996,3.3036455704446586,0.012877100081259698,
2012-12-28,520.35,524.25,504.66,65.3268,45985300,0.0,-1.2486999999999997,-1.911466656869768,-0.03303645570444659,
2012-12-21,508.93,534.9,501.23,66.5755,103950700,0.0,1.2225000000000108,1.8362610870365383,0.01911466656869768,
2012-12-14,525.0,549.56,505.58,65.35300000000001,119457600,0.0,-3.0070000000000046,-4.6011659755481835,-0.018362610870365385,
2012-12-07,593.65,594.59,518.63,68.36,140365700,0.0,-6.6698999999999975,-9.757021650087768,0.04601165975548185,
2012-11-30,575.9,594.25,572.26,75.0299,92528300,0.0,1.7664999999999935,2.3543947146404216,0.09757021650087767,
2012-11-23,540.7097,572.0,539.88,73.2634,75425000,0.0,5.617699999999999,7.6678123046432445,-0.02354394714640421,
2012-11-16,554.15,554.5,505.7501,67.6457,127954500,0.0,-2.4846000000000004,-3.6729607351243323,-0.07667812304643244,
2012-11-09,583.515,590.74,533.72,70.1303,131562900,2.65,-3.4629999999999934,-4.937951213669403,0.03672960735124332,
2012-11-02,594.88,603.0,574.75,73.5933,52524100,0.0,-3.4705000000000013,-4.715782550857213,0.04937951213669403,
2012-10-26,612.42,635.38,591.0,77.0638,124541500,0.0,-0.7450999999999937,-0.966861224076666,0.04715782550857213,
2012-10-19,632.35,652.79,609.62,77.8089,92572200,0.0,-2.5357000000000056,-3.2588816960527724,0.009668612240766658,
2012-10-12,646.88,647.56,623.55,80.3446,106894400,0.0,-2.918700000000001,-3.6327270283254895,0.032588816960527726,
2012-10-05,671.5,676.75,650.65,83.2633,91450000,0.0,-1.852000000000004,-2.2242692758994704,0.036327270283254894,
2012-09-28,686.86,695.12,660.35,85.1153,102295000,0.0,-4.209099999999991,-4.945174369355441,0.022242692758994702,
2012-09-21,699.35,705.07,693.62,89.3244,71663100,0.0,1.12469999999999,1.2591184491583374,0.04945174369355442,
2012-09-14,680.45,696.98,656.0,88.1997,103680300,0.0,1.3830000000000098,1.5680325443283931,-0.012591184491583376,
2012-09-07,665.76,682.48,664.5,86.8167,50897500,0.0,1.939399999999992,2.233902002725273,-0.015680325443283932,
2012-08-31,679.99,680.87,657.25,84.8773,54937600,0.0,0.2575000000000074,0.3033791131433344,-0.022339020027252732,
2012-08-24,650.01,674.88,648.11,84.6198,101746300,0.0,1.9281000000000008,2.278544737756412,-0.0030337911314333443,
2012-08-17,623.39,648.19,623.25,82.6917,56201400,0.0,3.3695999999999917,4.074895062019516,-0.022785447377564126,
2012-08-10,617.29,625.0,615.26,79.3221,44779900,2.65,1.099500000000006,1.386120639771269,-0.04074895062019515,
2012-08-03,590.92,617.98,587.82,78.2226,67966100,0.0,3.879999999999996,4.960203317199883,-0.013861206397712694,
2012-07-27,594.4,609.68,570.0,74.3426,97892500,0.0,-2.4316999999999918,-3.2709375243803582,-0.04960203317199883,
2012-07-20,605.12,615.35,603.15,76.7743,60068500,0.0,-0.08509999999999708,-0.11084438412332913,0.03270937524380358,
2012-07-13,605.3,619.87,592.68,76.8594,75005500,0.0,-0.1156000000000006,-0.15040450484911486,0.0011084438412332911,
2012-07-06,584.73,614.34,583.6,76.975,55182800,0.0,2.7797999999999945,3.611302370899636,0.0015040450484911489,
2012-06-29,577.3,584.0,565.61,74.1952,53151900,0.0,0.24139999999999875,0.32535797463986715,-0.03611302370899636,
2012-06-22,570.96,590.0,570.37,73.9538,63270800,0.0,1.0125000000000028,1.3690980044297965,-0.0032535797463986715,
2012-06-15,587.72,588.5,566.7,72.9413,71466200,0.0,-0.7864000000000004,-1.0781272063974736,-0.013690980044297965,
2012-06-08,561.5,580.5840000000001,548.5,73.7277,74069600,0.0,2.4557999999999964,3.3309054805724263,0.010781272063974737,
2012-06-01,570.9,581.5,560.52,71.2719,68664300,0.0,-0.16519999999999868,-0.23178840468683826,-0.03330905480572426,
2012-05-25,534.5,576.5,534.05,71.4371,97700400,0.0,4.0541000000000045,5.675062397549738,0.0023178840468683825,
2012-05-18,562.57,567.51,522.18,67.383,101406100,0.0,-4.6156000000000015,-6.849798910704481,-0.0567506239754974,
2012-05-11,561.5,575.88,558.73,71.9986,77529300,0.0,0.18549999999999045,0.2576438986313491,0.06849798910704481,
2012-05-04,597.8,598.4,565.17,71.8131,88038400,0.0,-4.795999999999992,-6.678447247090004,-0.0025764389863134904,
2012-04-27,570.61,618.0,555.0,76.6091,138973100,0.0,3.8139000000000043,4.978390295669841,0.06678447247090004,
2012-04-20,610.06,620.25,570.42,72.7952,174876800,0.0,-4.097200000000001,-5.628393080862477,-0.049783902956698406,
2012-04-13,626.13,644.0,603.51,76.8924,130637800,0.0,-3.614500000000007,-4.700724648990026,0.05628393080862476,
2012-04-05,601.83,634.66,600.38,80.5069,94542500,0.0,4.336100000000002,5.3859979703603065,0.04700724648990026,
2012-03-30,599.79,621.45,595.26,76.1708,114200300,0.0,0.44469999999999743,0.5838195213913959,-0.05385997970360307,
2012-03-23,598.37,609.65,582.0,75.7261,122010700,0.0,1.331400000000002,1.758178487998196,-0.00583819521391396,
2012-03-16,548.982,600.01,547.0,74.3947,160792400,0.0,5.1327,6.899281803676876,-0.017581784879981962,
2012-03-09,545.42,547.74,516.221,69.262,119759300,0.0,-0.001300000000000523,-0.0018769310733165703,-0.06899281803676875,
2012-03-02,521.31,548.21,516.28,69.2633,114820100,0.0,2.8928999999999974,4.176670762149648,1.8769310733165706e-05,
2012-02-24,506.88,522.9,504.12,66.3704,73999900,0.0,2.5777,3.883809650084977,-0.04176670762149648,
2012-02-17,499.53,526.29,486.63,63.7927,141574700,0.0,1.105400000000003,1.7328001479793191,-0.038838096500849774,
2012-02-10,458.38,497.62,458.20099999999996,62.6873,88894400,0.0,4.286500000000004,6.837908156835601,-0.01732800147979319,
2012-02-03,445.71,460.0,445.39,58.4008,54088100,0.0,1.5753999999999948,2.6975657867700362,-0.06837908156835601,
2012-01-27,422.67,454.45,419.55,56.8254,86989600,0.0,3.427700000000001,6.031985696537113,-0.02697565786770036,
2012-01-20,424.2,431.369,419.75,53.3977,42692900,0.0,0.06230000000000047,0.11667169185189713,-0.060319856965371135,
2012-01-13,425.5001,427.75,418.66,53.3354,46639800,0.0,-0.32909999999999684,-0.6170385897546411,-0.001166716918518971,
2012-01-06,409.4,422.75,409.0,53.6645,41135900,0.0,2.2105999999999995,4.1192967417939235,0.006170385897546411,
2011-12-30,403.1,409.09,400.51,51.4539,31763500,0.0,0.21219999999999573,0.41240800017101853,-0.04119296741793923,
2011-12-23,382.47,403.59,380.48,51.2417,46694700,0.0,2.8344000000000023,5.531432407589916,-0.004124080001710186,
2011-12-16,391.68,395.4,377.68,48.4073,61591500,0.0,-1.6007999999999996,-3.306939242634891,-0.05531432407589916,
2011-12-09,393.49,396.41,386.7625,50.0081,57818000,0.0,0.4979999999999976,0.9958386741347852,0.03306939242634891,
2011-12-02,372.35,393.6299,370.2,49.5101,67658700,0.0,3.3198000000000008,6.705298514848487,-0.00995838674134785,
2011-11-25,370.4,377.93,363.32,46.1903,55001200,0.0,-1.4446000000000012,-3.127496465708171,-0.06705298514848487,
2011-11-18,383.5201,391.14,374.88,47.6349,73741600,0.0,-1.2297999999999971,-2.5817205452304868,0.03127496465708171,
2011-11-11,399.91,408.0,380.26,48.8647,93855000,0.0,-1.9844000000000008,-4.061009276635281,0.02581720545230487,
2011-11-04,402.42,409.33,393.22,50.8491,71009200,0.0,-0.5983999999999979,-1.1768153221984223,0.04061009276635282,
2011-10-28,396.18,409.0,393.151,51.4475,78799200,0.0,1.5347000000000008,2.983040964089608,0.011768153221984223,
2011-10-21,421.74,426.7,390.75,49.9128,137222200,0.0,-3.700900000000004,-7.414731291372162,-0.02983040964089608,
2011-10-14,379.09,422.0,378.21,53.6137,95358600,0.0,6.631900000000003,12.369786080796516,0.07414731291372162,
2011-10-07,380.37,384.78,354.24,46.9818,144188800,0.0,-1.4635999999999996,-3.1152488836102483,-0.12369786080796515,
2011-09-30,399.86,409.25,381.18,48.4454,109776400,0.0,-2.919600000000002,-6.026578374830228,0.03115248883610248,
2011-09-23,397.0,422.86,395.2045,51.365,132869600,0.0,0.4828000000000046,0.9399396476199836,0.06026578374830228,
2011-09-16,375.89,400.50300000000004,371.9,50.8822,91408900,0.0,2.924599999999998,5.747786062709548,-0.009399396476199836,
2011-09-09,367.37,388.61,366.48,47.9576,65758800,0.0,0.4358000000000004,0.9087193687757528,-0.057477860627095485,
2011-09-02,388.18,392.08,371.83,47.5218,76015800,0.0,-1.2107000000000028,-2.5476728575096117,-0.009087193687757528,
2011-08-26,364.51,383.8,355.09,48.7325,118972900,0.0,3.5001000000000038,7.182270558662091,0.025476728575096117,
2011-08-19,379.63,384.97,356.0,45.2324,108167100,0.0,-2.6629000000000005,-5.8871516877282675,-0.0718227055866209,
2011-08-12,361.69,379.64,353.02,47.8953,156286400,0.0,0.4281000000000006,0.8938246550287828,0.058871516877282676,
2011-08-05,397.78,399.5,362.57,47.4672,145031500,0.0,-2.1420000000000035,-4.512589746182633,-0.008938246550287828,
2011-07-29,390.35,404.5,384.0,49.6092,105440400,0.0,-0.3581999999999965,-0.7220434919329409,0.04512589746182634,
2011-07-22,365.43,396.27,365.28,49.9674,120585800,0.0,3.6054999999999993,7.215704639424904,0.007220434919329409,
2011-07-15,356.34,365.0,348.62,46.3619,78604400,0.0,0.661999999999999,1.4278966133829698,-0.07215704639424904,
2011-07-08,343.0,360.0,342.5,45.6999,60320600,0.0,2.0899,4.573095345941676,-0.014278966133829696,
2011-07-01,327.59,343.5,327.25,43.61,62318800,0.0,2.148299999999999,4.926163723916531,-0.04573095345941676,
2011-06-24,317.355,333.15,310.5,41.4617,90149200,0.0,0.7736999999999981,1.8660595199907333,-0.04926163723916531,
2011-06-17,327.2,333.25,318.33,40.688,78173200,0.0,-0.7164999999999964,-1.7609614628391574,-0.018660595199907336,
2011-06-10,344.84,347.05,325.51,41.4045,72660500,0.0,-2.2284000000000006,-5.3820236930768415,0.017609614628391574,
2011-06-03,341.1,352.13199999999995,341.0,43.6329,58016800,0.0,0.7661000000000016,1.7557851987834905,0.05382023693076842,
2011-05-27,329.97,338.56,329.42,42.8668,50925400,0.0,0.2781999999999982,0.6489870949079433,-0.017557851987834903,
2011-05-20,339.2,342.414,330.73,42.5886,65572300,0.0,-0.6707999999999998,-1.5750693847649366,-0.006489870949079433,
2011-05-13,347.86,350.0,340.35,43.2594,52534100,0.0,-0.7826000000000022,-1.8090865800265428,0.01575069384764937,
2011-05-06,349.74,351.83,345.5,44.042,62907700,0.0,-0.4407999999999959,-1.0008628127696195,0.018090865800265428,
2011-04-29,350.34,354.99,345.52,44.4828,83173700,0.0,-0.07189999999999941,-0.16163550855611475,0.010008628127696196,
2011-04-21,326.1,355.13,320.16,44.5547,88705500,0.0,2.951999999999998,6.6255636330173875,0.0016163550855611475,
2011-04-15,334.06,336.14,326.8,41.6027,68793300,0.0,-0.9654999999999988,-2.3207628351044494,-0.06625563633017388,
2011-04-08,344.31,344.6,333.95,42.5682,74869200,0.0,-1.2070000000000007,-2.8354499368072905,0.02320762835104449,
2011-04-01,353.15,354.32,343.3,43.7752,60155100,0.0,-0.8868000000000009,-2.025804565141909,0.0283544993680729,
2011-03-25,335.99,352.06,335.26,44.662,70069400,0.0,2.651499999999998,5.936814294030715,0.02025804565141909,
2011-03-18,353.18,356.4844,326.26,42.0105,133274500,0.0,-2.708599999999997,-6.447435760107585,-0.059368142940307164,
2011-03-11,361.4,361.67,344.9,44.7191,83370200,0.0,-1.0177000000000052,-2.2757613637126086,0.06447435760107585,
2011-03-04,351.24,360.29,347.681,45.7368,86280600,0.0,1.5042000000000044,3.2888177572545616,0.022757613637126084,
2011-02-25,342.15,348.43,337.72,44.2326,86583200,0.0,-0.3049000000000035,-0.6893105989699985,-0.03288817757254562,
2011-02-18,356.79,364.9,349.52,44.5375,86513900,0.0,-0.7990999999999957,-1.7942183553185422,0.006893105989699984,
2011-02-11,347.89,360.0,347.64,45.3366,94461800,0.0,1.3148999999999944,2.9003057132647667,0.017942183553185418,
2011-02-04,335.8,346.7,334.3,44.0217,63516900,0.0,1.3213000000000008,3.0014742729154045,-0.029003057132647676,
2011-01-28,326.87,345.6,326.72,42.7004,89482500,0.0,1.1917000000000044,2.7908403668349813,-0.03001474272915405,
2011-01-21,329.52,348.6,326.0,41.5087,161992900,0.0,-2.7645000000000053,-6.660049579967586,-0.02790840366834981,
2011-01-14,338.83,348.48,337.17,44.2732,64317100,0.0,1.5703000000000031,3.5468409782893557,0.06660049579967586,
2011-01-07,325.64,336.35,324.8365,42.7029,57932100,0.0,1.722699999999996,4.034152247271253,-0.035468409782893555,
2010-12-31,322.8519,326.66,321.31,40.9802,33567200,0.0,-0.1320999999999941,-0.3223507937979661,-0.04034152247271253,
2010-12-23,321.6,325.72,318.23,41.1123,40394400,0.0,0.3798999999999992,0.9240543584280112,0.003223507937979661,
2010-12-17,324.37,325.06,319.0,40.7324,68467700,0.0,0.0062999999999959755,0.015466802839989729,-0.009240543584280113,
2010-12-10,318.64,323.99,317.11,40.7261,61376200,0.0,0.3963999999999999,0.9733315981643218,-0.0001546680283998973,
2010-12-03,315.5,319.0,310.87,40.3297,79083000,0.0,0.3100000000000023,0.7686642846339106,-0.009733315981643216,
2010-11-26,306.68,317.6999,305.87,40.0197,55851200,0.0,1.0506999999999989,2.625456962445993,-0.007686642846339106,
2010-11-19,308.46,310.54,297.76,38.969,86430000,0.0,-0.16519999999999868,-0.4239267109753873,-0.02625456962445993,
2010-11-12,317.2,321.3,303.63,39.1342,78809300,0.0,-1.156100000000002,-2.9541935187125383,0.004239267109753872,
2010-11-05,302.22,320.18,302.2,40.2903,84639600,0.0,2.0518,5.09254088453052,0.029541935187125383,
2010-10-29,309.09,311.6,300.87,38.2385,77355600,0.0,-0.8245000000000005,-2.156203825986899,-0.0509254088453052,
2010-10-22,318.47,319.0,300.02,39.063,141844900,0.0,-0.9236999999999966,-2.364641732585814,0.02156203825986899,
2010-10-15,294.74,315.0,292.49,39.9867,106210000,0.0,2.626100000000001,6.567433671695841,0.023646417325858145,
2010-10-08,281.6,294.5,277.77,37.3606,95533600,0.0,1.4673999999999978,3.9276671145538287,-0.06567433671695841,
2010-10-01,293.975,294.73,275.0,35.8932,111037700,0.0,-1.2451000000000008,-3.468902187600996,-0.03927667114553829,
2010-09-24,276.08,293.53,275.85,37.1383,119558800,0.0,2.153500000000001,5.798596058516412,0.03468902187600996,
2010-09-17,265.82,277.96,265.52,34.9848,89745700,0.0,1.5193999999999974,4.343028972582371,-0.05798596058516412,
2010-09-10,256.64,266.52,256.25,33.4654,60543800,0.0,0.589500000000001,1.7615208543749694,-0.04343028972582371,
2010-09-03,240.76,258.78,240.35,32.8759,87047500,0.0,2.1789000000000023,6.627651258216512,-0.0176152085437497,
2010-08-27,251.79,252.0,235.56,30.697,93870400,0.0,-1.018900000000002,-3.319216861582572,-0.06627651258216513,
2010-08-20,247.58,254.67,246.62,31.7159,67560800,0.0,0.0686,0.2162952966808446,0.03319216861582572,
2010-08-13,261.48,262.15,246.12,31.6473,80889000,0.0,-1.3964,-4.412382730912274,-0.002162952966808446,
2010-08-06,260.44,264.28,257.63,33.0437,71431400,0.0,0.3610000000000042,1.0924926687992091,0.04412382730912273,
2010-07-30,260.0,265.99,254.9,32.6827,93475900,0.0,-0.3418000000000063,-1.0458132284052613,-0.010924926687992087,
2010-07-23,249.88,265.15,239.6,33.0245,159421700,0.0,1.2755000000000043,3.862284061832895,0.010458132284052613,
2010-07-16,258.53,261.85,246.43,31.749000000000002,158234800,0.0,-1.2348000000000037,-3.889256354530862,-0.03862284061832895,
2010-07-09,251.0,262.9,246.16,32.9838,87187800,0.0,1.6109000000000009,4.8839127086630425,0.038892563545308616,
2010-07-02,266.93,269.75,243.2,31.3729,149088700,0.0,-2.510399999999997,-8.001810479745249,-0.04883912708663043,
2010-06-25,277.69,279.01,265.81,33.8833,125943900,0.0,-0.9369000000000014,-2.7650789622026237,0.08001810479745249,
2010-06-18,255.96,275.0,254.01,34.8202,129613900,0.0,2.6126000000000005,7.503116007375032,0.02765078962202623,
2010-06-11,258.29,259.15,242.2,32.2076,145159200,0.0,-0.3119000000000014,-0.9684049727393578,-0.07503116007375031,
2010-06-04,259.69,265.94,254.63,32.5195,106194000,0.0,-0.1161999999999992,-0.3573240670982001,0.009684049727393578,
2010-05-28,247.28,259.4,237.16,32.6357,147671300,0.0,1.8497999999999983,5.668026118636947,0.003573240670982001,
2010-05-21,254.7,258.55,231.35,30.7859,181358800,0.0,-1.4610999999999983,-4.746003852412949,-0.05668026118636948,
2010-05-14,250.25,265.0,248.53,32.247,137381000,0.0,2.2818000000000005,7.076007070425158,0.047460038524129486,
2010-05-07,263.84,267.88,225.21,29.9652,179398000,0.0,-3.2054000000000014,-10.697075273984492,-0.07076007070425157,
2010-04-30,271.88,272.46,256.41,33.1706,108861400,0.0,-1.237400000000001,-3.7304118707530183,0.10697075273984492,
2010-04-23,247.03,272.18,241.77,34.408,138500800,0.0,2.976700000000001,8.651185770750992,0.037304118707530184,
2010-04-16,242.2,251.14,241.11,31.4313,77523000,0.0,0.7127000000000017,2.2674849592603605,-0.08651185770750991,
2010-04-09,234.975,241.92,234.77,30.7186,95257100,0.0,0.7393999999999998,2.4070107361663613,-0.022674849592603602,
2010-04-01,233.0,238.73,231.62,29.9792,75066400,0.0,0.6440999999999981,2.1484896194694927,-0.024070107361663613,
2010-03-26,220.47,231.95,220.15,29.3351,101421100,0.0,1.0990000000000002,3.7463652757277117,-0.021484896194694927,
2010-03-19,225.38,226.45,220.25,28.2361,81890100,0.0,-0.5526999999999979,-1.9574232985433468,-0.037463652757277116,
2010-03-12,220.01,227.73,217.89,28.7888,98871100,0.0,0.9718999999999979,3.3759656533096134,0.019574232985433468,
2010-03-05,205.75,219.7,205.45,27.8169,98369800,0.0,1.8205999999999989,6.544942103541367,-0.033759656533096136,
2010-02-26,202.34,205.17,195.71,25.9963,92814700,0.0,0.3748000000000005,1.4417436327477389,-0.06544942103541368,
2010-02-19,201.94,204.31,200.86,25.6215,64943900,0.0,0.1639000000000017,0.6396971293640173,-0.014417436327477391,
2010-02-12,195.69,201.64,194.0,25.4576,95976200,0.0,0.6250999999999998,2.455455345358556,-0.0063969712936401725,
2010-02-05,192.37,200.2,190.85,24.8325,131125200,0.0,0.4314999999999998,1.7376422027584808,-0.024554553453585558,
2010-01-29,202.51,213.71,190.25,24.401,252672600,0.0,-0.7225000000000001,-2.9609442235973935,-0.01737642202758481,
2010-01-22,208.33,215.55,197.16,25.1235,101145800,0.0,-1.039200000000001,-4.136366350229868,0.029609442235973938,
2010-01-15,212.8,213.0,204.1,26.1627,96055100,0.0,-0.7685999999999993,-2.937770184269969,0.04136366350229869,
2010-01-08,213.43,215.59,209.05,26.9313,91876300,0.0,0.15850000000000009,0.5885345304534132,0.029377701842699694,
2009-12-31,211.72,213.95,208.31,26.7728,66223800,0.0,0.21499999999999986,0.8030538456941368,-0.0058853453045341324,
2009-12-24,196.05,209.35,195.67,26.5578,64565600,0.0,1.7290999999999992,6.510704952970498,-0.008030538456941369,
2009-12-18,195.37,197.51,191.0,24.8287,80923000,0.0,0.09650000000000247,0.388663119696168,-0.06510704952970497,
2009-12-11,193.32,199.7,188.68,24.7322,107478000,0.0,0.1714999999999982,0.6934280007439622,-0.00388663119696168,
2009-12-04,201.11,202.77,190.28,24.5607,102910200,0.0,-0.9236000000000004,-3.7604791394382096,-0.006934280007439622,
2009-11-27,203.0,206.0,198.37,25.4843,49108800,0.0,0.08510000000000062,0.3339310869829684,0.037604791394382095,
2009-11-20,205.48,208.0,197.76,25.3992,78751200,0.0,-0.5754999999999981,-2.2658193958864774,-0.003339310869829684,
2009-11-13,196.94,205.0,196.26,25.9747,74317600,0.0,1.2844999999999978,4.9451966721463485,0.02265819395886477,
2009-11-06,189.8,195.19,185.57,24.6902,84605500,0.0,0.7419000000000011,3.004835926804972,-0.049451966721463486,
2009-10-30,203.67,206.75,186.0667,23.9483,119538300,0.0,-1.961600000000001,-8.190978065248894,-0.030048359268049718,
2009-10-23,187.85,208.7099,185.55,25.9099,160327700,0.0,2.0187999999999993,7.791616331981207,0.08190978065248894,
2009-10-16,191.02,192.32,187.84,23.8911,64876400,0.0,-0.30749999999999744,-1.2870901716538687,-0.07791616331981208,
2009-10-09,186.2,191.45,184.2701,24.1986,79477500,0.0,0.7076999999999991,2.9245493540948613,0.012870901716538688,
2009-10-02,183.87,187.4,180.7,23.4909,82158400,0.0,0.3214000000000006,1.3681893839742223,-0.029245493540948613,
2009-09-25,184.29,188.9,181.44,23.1695,85148300,0.0,-0.33670000000000044,-1.4532035650316169,-0.013681893839742222,
2009-09-18,170.83,186.79,170.25,23.5062,104095000,0.0,1.6339000000000006,6.950932094511237,0.01453203565031617,
2009-09-11,172.98,174.47,169.7,21.8723,70222500,0.0,0.23499999999999946,1.0744183282050788,-0.06950932094511238,
2009-09-04,168.16,170.7,164.11,21.6373,64757100,0.0,0.03300000000000125,0.1525144079899121,-0.010744183282050788,
2009-08-28,170.12,172.49,164.83,21.6043,69220200,0.0,0.10549999999999926,0.4883287123396697,-0.0015251440798991212,
2009-08-21,163.55,169.37,159.42,21.4988,75961100,0.0,0.3099999999999987,1.4419409455411405,-0.0048832871233966966,
